n,p,d,overlap,c,ks
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,53.333,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.01,60,7.9407
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,0,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,6.6667,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,13.333,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,20,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
10000,0.5,30,0.1,26.667,9.8131
